LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PTS_PAINT,PTS_2ND_CHANCE,PTS_FB,LARGEST_LEAD,LEAD_CHANGES,TIMES_TIED,TEAM_TURNOVERS,TOTAL_TURNOVERS,TEAM_REBOUNDS,PTS_OFF_TO
00,1610612759,SAS,San Antonio,54,11,9,6,13,16,1,12,11,15
00,1610612752,NYK,New York,24,15,18,24,5,4,0,11,6,13
00,1610612765,DET,Detroit,46,8,17,4,5,4,1,20,9,33
00,1610612751,BKN,Brooklyn,52,18,9,15,10,11,0,12,13,11
00,1610612757,POR,Portland,34,17,8,7,10,11,2,18,11,18
00,1610612755,PHI,Philadelphia,34,5,7,10,16,10,0,8,10,12
00,1610612756,PHX,Phoenix,42,4,10,5,16,10,0,12,9,14
00,1610612738,BOS,Boston,60,21,19,12,6,10,0,15,13,15
00,1610612753,ORL,Orlando,34,10,14,7,6,10,1,19,7,23
00,1610612740,NOH,New Orleans,38,14,9,4,1,3,0,14,11,26
00,1610612743,DEN,Denver,58,9,25,29,1,3,1,15,7,13
00,1610612759,SAS,San Antonio,42,8,14,29,6,5,0,15,8,16
00,1610612764,WAS,Washington,30,24,8,6,6,5,1,11,5,12
00,1610612765,DET,Detroit,56,14,19,15,9,6,1,17,7,23
00,1610612757,POR,Portland,36,20,8,3,9,6,0,11,6,14
00,1610612741,CHI,Chicago,30,13,13,27,7,7,0,15,9,19
00,1610612749,MIL,Milwaukee,40,18,14,5,8,7,0,12,15,15
00,1610612763,MEM,Memphis,44,14,8,8,4,4,1,15,8,18
00,1610612739,CLE,Cleveland,36,16,7,10,4,4,2,18,8,16
00,1610612760,OKC,Oklahoma City,44,16,13,54,1,3,2,16,6,12
00,1610612766,CHA,Charlotte,22,8,5,2,1,3,2,13,4,15
00,1610612762,UTA,Utah,40,25,12,4,10,12,2,14,16,23
00,1610612743,DEN,Denver,66,19,18,16,10,12,0,17,13,25
00,1610612746,LAC,Los Angeles,24,11,8,5,7,2,1,15,9,22
00,1610612740,NOH,New Orleans,30,16,10,17,7,2,0,15,10,14
00,1610612742,DAL,Dallas,42,14,8,9,8,12,0,15,7,25
00,1610612755,PHI,Philadelphia,40,18,13,10,8,12,0,17,11,28
00,1610612739,CLE,Cleveland,28,11,10,2,6,5,1,19,16,14
00,1610612756,PHX,Phoenix,42,9,22,21,6,5,0,15,9,12
00,1610612745,HOU,Houston,46,14,21,27,2,3,0,14,2,16
00,1610612761,TOR,Toronto,48,13,16,1,2,3,0,16,5,27
00,1610612758,SAC,Sacramento,44,11,18,7,1,1,1,14,8,15
00,1610612750,MIN,Minnesota,46,18,12,13,1,1,0,17,5,22
00,1610612754,IND,Indiana,38,9,16,13,2,2,0,17,12,12
00,1610612747,LAL,Los Angeles,32,11,6,1,2,2,2,21,14,16
00,1610612764,WAS,Washington,18,9,10,15,8,6,1,17,8,15
00,1610612757,POR,Portland,24,22,1,11,8,6,0,11,9,13
00,1610612753,ORL,Orlando,50,25,11,4,4,4,1,17,7,16
00,1610612759,SAS,San Antonio,50,17,25,25,4,4,0,16,9,12
00,1610612751,BKN,Brooklyn,38,23,7,21,3,4,2,16,9,18
00,1610612738,BOS,Boston,42,11,3,5,3,4,0,17,9,14
00,1610612766,CHA,Charlotte,26,13,12,7,4,3,1,17,12,17
00,1610612737,ATL,Atlanta,32,15,11,11,4,3,0,9,8,10
00,1610612765,DET,Detroit,34,6,15,44,9,7,0,12,12,6
00,1610612756,PHX,Phoenix,32,17,8,4,9,7,0,19,11,25
00,1610612741,CHI,Chicago,32,17,7,29,5,6,2,21,12,15
00,1610612742,DAL,Dallas,32,14,6,8,5,6,0,14,10,15
00,1610612749,MIL,Milwaukee,32,8,16,6,9,6,1,18,6,21
00,1610612752,NYK,New York,30,17,13,22,9,6,1,15,5,22
00,1610612761,TOR,Toronto,32,9,7,5,14,6,0,17,8,20
00,1610612763,MEM,Memphis,46,16,19,27,14,6,1,13,14,17
00,1610612740,NOH,New Orleans,44,9,8,5,2,3,0,19,2,18
00,1610612762,UTA,Utah,38,5,11,17,2,3,0,16,9,17
00,1610612745,HOU,Houston,44,17,12,5,7,1,0,16,14,17
00,1610612760,OKC,Oklahoma City,48,20,10,22,7,1,1,16,10,18
00,1610612746,LAC,Los Angeles,54,14,22,6,15,11,0,10,7,15
00,1610612750,MIN,Minnesota,38,20,12,9,15,11,2,20,12,19
00,1610612748,MIA,Miami,46,6,9,10,23,7,0,10,5,10
00,1610612759,SAS,San Antonio,42,20,12,7,23,7,1,20,10,19
00,1610612743,DEN,Denver,44,13,23,16,4,4,0,15,8,10
00,1610612744,GSW,Golden State,36,13,14,12,4,4,0,16,5,14
00,1610612761,TOR,Toronto,46,17,13,9,11,8,0,13,9,15
00,1610612756,PHX,Phoenix,46,4,10,10,11,8,0,14,7,20
00,1610612755,PHI,Philadelphia,56,18,4,10,15,8,1,11,4,15
00,1610612766,CHA,Charlotte,50,13,19,3,15,8,3,13,10,13
00,1610612751,BKN,Brooklyn,40,11,10,20,3,8,1,8,6,6
00,1610612753,ORL,Orlando,48,11,8,3,3,8,0,9,11,10
00,1610612757,POR,Portland,30,13,12,0,0,0,2,23,13,18
00,1610612738,BOS,Boston,36,4,20,27,0,0,2,21,8,19
00,1610612764,WAS,Washington,44,15,2,4,2,4,0,17,10,16
00,1610612752,NYK,New York,38,13,6,23,2,4,0,8,11,11
00,1610612737,ATL,Atlanta,42,14,16,11,12,8,0,12,10,16
00,1610612739,CLE,Cleveland,46,27,18,6,12,8,1,19,7,20
00,1610612765,DET,Detroit,40,15,14,6,9,6,0,22,9,31
00,1610612763,MEM,Memphis,48,16,15,13,9,6,0,12,7,10
00,1610612760,OKC,Oklahoma City,52,16,13,18,5,8,0,21,10,20
00,1610612762,UTA,Utah,38,16,12,3,5,8,1,19,3,25
00,1610612750,MIN,Minnesota,26,9,16,13,15,6,1,16,11,17
00,1610612749,MIL,Milwaukee,42,18,18,3,15,6,1,12,10,16
00,1610612758,SAC,Sacramento,36,8,8,5,16,5,1,13,8,20
00,1610612754,IND,Indiana,36,16,18,11,16,5,0,9,8,6
00,1610612747,LAL,Los Angeles,48,11,20,21,2,5,0,15,6,16
00,1610612743,DEN,Denver,60,14,10,4,2,5,1,16,9,24
00,1610612748,MIA,Miami,52,7,19,15,1,4,0,10,3,12
00,1610612751,BKN,Brooklyn,36,13,8,14,1,4,1,19,18,24
00,1610612739,CLE,Cleveland,40,33,8,9,15,20,2,18,15,17
00,1610612757,POR,Portland,56,14,14,6,16,20,0,14,8,15
00,1610612741,CHI,Chicago,38,16,4,8,8,10,0,13,9,18
00,1610612755,PHI,Philadelphia,34,15,13,7,8,10,0,11,6,8
00,1610612740,NOH,New Orleans,34,17,4,2,1,3,2,17,8,20
00,1610612760,OKC,Oklahoma City,52,14,18,29,1,3,0,14,3,7
00,1610612745,HOU,Houston,62,14,22,10,6,13,0,16,6,23
00,1610612762,UTA,Utah,54,12,8,9,6,13,1,15,8,21
00,1610612749,MIL,Milwaukee,34,11,12,6,11,4,1,15,7,15
00,1610612738,BOS,Boston,40,9,13,17,10,4,0,16,7,21
00,1610612763,MEM,Memphis,42,17,7,15,17,9,1,20,14,15
00,1610612759,SAS,San Antonio,44,17,22,7,17,9,2,18,10,25
00,1610612765,DET,Detroit,34,14,13,11,14,7,1,16,5,17
00,1610612742,DAL,Dallas,50,15,35,19,14,7,0,13,12,11
00,1610612758,SAC,Sacramento,32,10,9,1,2,1,0,17,9,27
00,1610612746,LAC,Los Angeles,50,13,16,35,2,1,0,5,6,2
00,1610612744,GSW,Golden State,32,18,16,16,11,4,0,17,4,24
00,1610612754,IND,Indiana,38,8,11,5,11,4,0,16,6,16
00,1610612752,NYK,New York,30,20,2,20,0,2,1,8,5,10
00,1610612756,PHX,Phoenix,38,12,16,0,0,2,0,17,7,23
00,1610612753,ORL,Orlando,40,8,12,12,10,11,0,12,7,10
00,1610612747,LAL,Los Angeles,42,13,11,9,10,11,0,11,11,10
00,1610612757,POR,Portland,48,17,15,7,7,3,3,16,10,11
00,1610612766,CHA,Charlotte,40,10,30,18,7,3,2,17,8,19
00,1610612739,CLE,Cleveland,44,14,13,2,1,1,0,11,11,14
00,1610612765,DET,Detroit,46,11,17,22,1,1,1,12,9,14
00,1610612740,NOH,New Orleans,48,23,7,22,13,7,4,12,9,10
00,1610612749,MIL,Milwaukee,34,20,7,5,13,7,0,16,8,27
00,1610612743,DEN,Denver,58,21,19,19,7,7,0,17,11,17
00,1610612761,TOR,Toronto,42,17,2,3,7,7,0,16,6,23
00,1610612746,LAC,Los Angeles,56,17,13,4,6,5,0,10,7,11
00,1610612762,UTA,Utah,50,13,16,14,6,5,0,17,6,25
00,1610612744,GSW,Golden State,36,13,14,6,7,7,1,14,8,23
00,1610612753,ORL,Orlando,48,18,8,14,7,7,0,8,9,10
00,1610612755,PHI,Philadelphia,34,11,22,1,2,5,0,13,7,14
00,1610612750,MIN,Minnesota,32,8,10,23,2,5,1,16,7,15
00,1610612748,MIA,Miami,56,19,6,5,3,7,0,12,8,14
00,1610612764,WAS,Washington,34,12,16,12,3,7,2,12,6,23
00,1610612760,OKC,Oklahoma City,44,2,20,16,6,9,2,14,6,18
00,1610612751,BKN,Brooklyn,36,18,9,2,6,9,0,12,7,16
00,1610612741,CHI,Chicago,30,6,11,4,7,12,0,19,7,23
00,1610612754,IND,Indiana,26,8,14,9,7,12,0,12,8,10
00,1610612756,PHX,Phoenix,38,12,18,16,4,6,2,18,7,23
00,1610612763,MEM,Memphis,60,22,9,10,4,6,0,19,13,17
00,1610612745,HOU,Houston,48,29,18,4,3,2,0,10,12,14
00,1610612747,LAL,Los Angeles,42,10,13,17,3,2,1,19,12,17
00,1610612752,NYK,New York,40,14,8,6,8,15,0,8,12,4
00,1610612766,CHA,Charlotte,52,14,23,10,7,14,2,14,5,23
00,1610612754,IND,Indiana,36,14,8,18,4,7,2,15,5,24
00,1610612757,POR,Portland,28,18,6,10,4,7,2,12,6,12
00,1610612750,MIN,Minnesota,50,16,14,6,9,9,0,13,10,9
00,1610612738,BOS,Boston,34,12,12,17,9,9,0,16,12,15
00,1610612743,DEN,Denver,50,19,23,6,12,6,0,20,9,20
00,1610612737,ATL,Atlanta,56,20,24,11,12,6,0,14,5,13
00,1610612744,GSW,Golden State,24,10,17,20,2,5,0,10,7,8
00,1610612765,DET,Detroit,36,14,6,1,2,5,0,17,16,16
00,1610612741,CHI,Chicago,32,13,20,18,3,0,1,16,7,11
00,1610612739,CLE,Cleveland,44,22,12,2,3,0,0,10,10,9
00,1610612747,LAL,Los Angeles,40,13,17,20,2,0,0,9,3,9
00,1610612740,NOH,New Orleans,46,16,11,8,2,0,0,12,12,19
00,1610612759,SAS,San Antonio,52,10,19,17,9,10,0,17,5,14
00,1610612749,MIL,Milwaukee,32,6,15,8,9,10,0,11,9,12
00,1610612753,ORL,Orlando,44,12,6,1,4,0,1,20,5,15
00,1610612762,UTA,Utah,46,10,13,14,4,0,1,13,9,15
00,1610612758,SAC,Sacramento,56,23,17,13,13,12,1,16,14,18
00,1610612761,TOR,Toronto,30,12,17,7,13,12,0,11,7,15
00,1610612746,LAC,Los Angeles,62,17,29,24,0,0,1,18,7,21
00,1610612742,DAL,Dallas,30,16,22,0,0,0,0,22,5,26
00,1610612752,NYK,New York,34,21,2,24,9,11,0,7,10,8
00,1610612748,MIA,Miami,42,15,17,6,9,11,0,14,8,13
00,1610612742,DAL,Dallas,36,14,20,15,5,7,1,17,8,20
00,1610612756,PHX,Phoenix,36,22,9,10,5,7,1,13,10,16
00,1610612738,BOS,Boston,32,11,16,7,18,17,1,19,9,21
00,1610612755,PHI,Philadelphia,40,22,9,7,19,17,0,9,6,9
00,1610612743,DEN,Denver,54,10,14,7,14,10,0,8,12,7
00,1610612754,IND,Indiana,28,14,9,10,14,10,1,19,13,23
00,1610612751,BKN,Brooklyn,38,14,2,13,6,8,0,13,11,15
00,1610612744,GSW,Golden State,50,18,24,9,6,8,0,11,0,15
00,1610612737,ATL,Atlanta,48,22,16,18,3,3,0,14,11,17
00,1610612764,WAS,Washington,32,10,10,4,3,3,1,12,8,12
00,1610612765,DET,Detroit,38,12,10,17,8,3,0,8,8,16
00,1610612741,CHI,Chicago,58,23,6,10,8,3,1,9,7,11
00,1610612763,MEM,Memphis,46,17,18,14,4,2,1,17,2,17
00,1610612740,NOH,New Orleans,36,9,6,2,4,2,1,13,7,19
00,1610612750,MIN,Minnesota,38,12,14,19,0,1,0,21,6,22
00,1610612739,CLE,Cleveland,38,10,13,0,0,1,2,20,8,32
00,1610612766,CHA,Charlotte,42,15,21,4,3,0,0,11,10,17
00,1610612749,MIL,Milwaukee,52,20,16,26,3,0,0,10,7,16
00,1610612745,HOU,Houston,38,2,26,0,0,0,1,19,7,20
00,1610612759,SAS,San Antonio,60,3,27,33,0,0,1,18,5,30
00,1610612761,TOR,Toronto,38,12,11,10,2,1,0,15,4,22
00,1610612762,UTA,Utah,50,25,18,34,2,1,0,11,11,8
00,1610612747,LAL,Los Angeles,44,15,8,6,8,5,0,17,9,20
00,1610612760,OKC,Oklahoma City,38,11,28,19,8,5,0,14,12,14
00,1610612758,SAC,Sacramento,38,13,25,14,3,1,0,18,8,10
00,1610612753,ORL,Orlando,44,5,14,5,3,1,0,16,6,21
00,1610612756,PHX,Phoenix,32,12,9,8,12,7,0,20,10,30
00,1610612746,LAC,Los Angeles,64,22,19,18,12,7,0,11,11,12
00,1610612744,GSW,Golden State,22,15,11,12,6,3,0,19,10,16
00,1610612764,WAS,Washington,32,4,9,1,6,3,0,8,6,7
00,1610612766,CHA,Charlotte,36,13,25,6,6,3,1,12,12,16
00,1610612759,SAS,San Antonio,34,12,14,35,6,3,0,11,6,12
00,1610612755,PHI,Philadelphia,40,16,8,0,0,0,0,8,9,9
00,1610612738,BOS,Boston,40,17,8,21,0,0,1,12,13,18
00,1610612740,NOH,New Orleans,40,7,3,7,7,7,2,19,2,22
00,1610612748,MIA,Miami,50,6,14,19,7,7,0,16,9,9
00,1610612765,DET,Detroit,46,20,16,14,6,9,0,9,11,13
00,1610612739,CLE,Cleveland,54,31,7,10,6,9,0,14,12,26
00,1610612752,NYK,New York,18,16,9,6,11,13,0,15,12,15
00,1610612741,CHI,Chicago,28,18,7,9,11,13,0,19,7,14
00,1610612763,MEM,Memphis,38,14,5,8,6,7,0,16,5,17
00,1610612737,ATL,Atlanta,42,14,15,15,6,7,2,16,12,5
00,1610612745,HOU,Houston,38,6,10,11,2,6,1,20,13,21
00,1610612742,DAL,Dallas,32,13,18,19,2,6,0,12,11,18
00,1610612757,POR,Portland,22,10,8,3,2,3,1,19,2,30
00,1610612758,SAC,Sacramento,36,25,10,21,2,3,0,10,11,8
00,1610612746,LAC,Los Angeles,40,12,22,22,7,8,0,9,11,10
00,1610612761,TOR,Toronto,28,12,6,5,7,8,0,14,9,23
00,1610612749,MIL,Milwaukee,40,2,16,29,1,1,1,19,7,29
00,1610612751,BKN,Brooklyn,42,8,19,9,1,1,2,22,13,20
00,1610612754,IND,Indiana,44,8,10,6,9,6,0,7,4,8
00,1610612760,OKC,Oklahoma City,34,17,12,13,9,6,1,10,12,15
00,1610612752,NYK,New York,32,22,5,9,13,11,0,9,14,7
00,1610612743,DEN,Denver,62,9,25,8,13,11,0,16,7,22
00,1610612756,PHX,Phoenix,40,6,12,9,11,9,0,12,7,12
00,1610612753,ORL,Orlando,42,12,4,11,11,9,0,18,9,13
00,1610612762,UTA,Utah,54,23,19,15,6,3,0,9,7,10
00,1610612747,LAL,Los Angeles,34,21,4,3,6,3,0,14,6,25
00,1610612755,PHI,Philadelphia,50,16,21,11,13,12,1,12,11,11
00,1610612765,DET,Detroit,42,17,26,6,13,12,0,13,7,14
00,1610612766,CHA,Charlotte,36,13,11,0,0,1,3,18,16,11
00,1610612744,GSW,Golden State,34,15,14,21,0,1,1,17,7,18
00,1610612737,ATL,Atlanta,34,6,4,3,19,10,0,14,3,13
00,1610612748,MIA,Miami,40,2,8,14,19,10,2,16,13,13
00,1610612745,HOU,Houston,38,20,10,10,15,11,1,15,12,18
00,1610612759,SAS,San Antonio,56,7,20,8,15,11,0,19,9,28
00,1610612742,DAL,Dallas,44,14,25,28,4,1,2,10,8,12
00,1610612758,SAC,Sacramento,30,14,18,2,4,1,1,20,8,32
00,1610612757,POR,Portland,54,20,17,18,8,6,0,7,7,6
00,1610612761,TOR,Toronto,26,12,2,3,8,6,1,15,5,11
00,1610612751,BKN,Brooklyn,48,10,6,17,5,4,1,12,8,17
00,1610612752,NYK,New York,20,11,9,3,5,4,0,10,5,15
00,1610612739,CLE,Cleveland,28,10,10,16,7,7,2,14,11,7
00,1610612747,LAL,Los Angeles,28,16,11,2,7,7,1,19,9,24
00,1610612743,DEN,Denver,46,15,14,11,1,2,0,9,13,10
00,1610612765,DET,Detroit,40,11,18,17,1,2,1,17,12,20
00,1610612740,NOH,New Orleans,30,10,15,13,3,2,1,16,7,16
00,1610612764,WAS,Washington,28,15,5,7,3,2,1,15,12,14
00,1610612741,CHI,Chicago,38,16,16,3,9,3,1,17,4,22
00,1610612746,LAC,Los Angeles,50,13,17,9,9,3,0,15,9,10
00,1610612751,BKN,Brooklyn,34,12,5,15,2,4,1,18,12,21
00,1610612761,TOR,Toronto,54,10,8,11,2,4,0,14,8,18
00,1610612737,ATL,Atlanta,38,8,10,19,2,0,0,14,9,20
00,1610612753,ORL,Orlando,32,10,10,1,2,0,1,16,10,24
00,1610612754,IND,Indiana,40,8,24,15,6,2,1,14,15,12
00,1610612739,CLE,Cleveland,16,13,6,16,6,2,0,12,12,11
00,1610612755,PHI,Philadelphia,44,21,11,7,12,11,0,13,12,12
00,1610612741,CHI,Chicago,32,12,12,9,12,11,2,13,7,8
00,1610612746,LAC,Los Angeles,50,21,16,10,2,1,0,11,6,8
00,1610612766,CHA,Charlotte,40,12,17,1,2,1,1,13,10,24
00,1610612748,MIA,Miami,48,8,10,7,13,11,1,18,7,19
00,1610612744,GSW,Golden State,36,11,12,7,14,12,2,15,5,14
00,1610612738,BOS,Boston,40,15,12,14,2,9,0,13,9,17
00,1610612742,DAL,Dallas,60,16,14,1,2,9,1,28,10,34
00,1610612749,MIL,Milwaukee,46,21,11,18,0,2,1,10,8,7
00,1610612758,SAC,Sacramento,52,15,19,0,0,2,0,17,6,16
00,1610612764,WAS,Washington,30,11,13,3,5,4,0,13,7,18
00,1610612745,HOU,Houston,40,11,24,14,5,4,0,18,8,18
00,1610612740,NOH,New Orleans,36,21,7,11,9,5,0,10,5,15
00,1610612760,OKC,Oklahoma City,40,8,14,6,9,5,1,11,9,18
00,1610612750,MIN,Minnesota,52,10,21,14,15,6,2,15,10,18
00,1610612743,DEN,Denver,62,15,15,12,15,6,0,19,11,27
00,1610612763,MEM,Memphis,38,12,13,11,13,8,2,17,7,19
00,1610612756,PHX,Phoenix,42,16,14,4,13,8,1,12,6,10
00,1610612762,UTA,Utah,48,13,29,9,3,8,0,14,10,15
00,1610612759,SAS,San Antonio,36,16,12,10,2,7,1,13,5,19
00,1610612737,ATL,Atlanta,38,11,22,28,2,0,1,14,13,18
00,1610612766,CHA,Charlotte,34,4,18,1,2,0,0,14,6,18
00,1610612752,NYK,New York,32,6,16,26,0,0,0,6,12,14
00,1610612747,LAL,Los Angeles,38,17,7,0,0,0,1,14,11,14
00,1610612757,POR,Portland,36,13,6,12,12,9,1,15,7,11
00,1610612759,SAS,San Antonio,46,4,11,2,12,9,0,19,10,17
00,1610612742,DAL,Dallas,34,11,14,4,13,5,0,17,9,26
00,1610612761,TOR,Toronto,20,16,11,29,13,5,0,10,8,8
00,1610612747,LAL,Los Angeles,44,15,16,16,4,7,0,13,6,17
00,1610612764,WAS,Washington,46,12,17,9,4,7,0,19,5,26
00,1610612755,PHI,Philadelphia,26,6,8,4,15,4,0,12,6,9
00,1610612754,IND,Indiana,40,20,8,10,15,4,0,16,12,18
00,1610612765,DET,Detroit,52,28,25,6,17,9,2,13,14,14
00,1610612751,BKN,Brooklyn,46,12,10,17,17,9,0,11,8,21
00,1610612739,CLE,Cleveland,34,15,16,1,4,1,3,27,7,23
00,1610612749,MIL,Milwaukee,34,17,9,16,4,1,0,17,12,19
00,1610612744,GSW,Golden State,34,8,9,4,2,3,0,12,3,15
00,1610612753,ORL,Orlando,42,9,15,20,2,3,0,15,2,14
00,1610612740,NOH,New Orleans,42,11,11,5,8,7,0,14,4,13
00,1610612750,MIN,Minnesota,70,24,10,16,8,7,1,13,11,21
00,1610612738,BOS,Boston,32,4,11,7,2,2,1,13,6,22
00,1610612745,HOU,Houston,40,8,25,16,2,2,0,17,8,15
00,1610612760,OKC,Oklahoma City,40,15,15,24,2,3,0,18,9,28
00,1610612758,SAC,Sacramento,42,8,17,2,2,3,0,14,5,26
00,1610612762,UTA,Utah,42,19,7,1,2,5,1,16,9,17
00,1610612756,PHX,Phoenix,48,13,19,21,2,5,0,12,6,13
00,1610612743,DEN,Denver,50,10,27,6,21,15,1,20,8,23
00,1610612763,MEM,Memphis,32,27,7,10,21,15,0,16,12,18
00,1610612753,ORL,Orlando,60,12,7,11,9,4,0,14,4,23
00,1610612766,CHA,Charlotte,54,12,20,3,9,4,0,11,10,17
00,1610612737,ATL,Atlanta,34,10,21,5,5,6,0,11,9,11
00,1610612744,GSW,Golden State,46,13,12,27,5,6,0,11,6,6
00,1610612739,CLE,Cleveland,46,13,8,8,9,6,0,12,7,11
00,1610612752,NYK,New York,34,15,8,10,9,6,0,9,8,12
00,1610612748,MIA,Miami,42,14,11,35,0,0,0,12,8,19
00,1610612764,WAS,Washington,30,11,13,0,0,0,0,21,4,30
00,1610612765,DET,Detroit,46,18,6,4,2,3,0,10,6,14
00,1610612754,IND,Indiana,44,6,6,14,2,3,1,14,9,14
00,1610612751,BKN,Brooklyn,30,17,4,6,14,7,0,18,12,15
00,1610612741,CHI,Chicago,42,13,19,9,14,7,1,14,11,17
00,1610612742,DAL,Dallas,36,12,19,13,4,5,1,20,7,18
00,1610612750,MIN,Minnesota,50,20,16,15,4,5,0,16,12,22
00,1610612749,MIL,Milwaukee,28,8,8,2,5,3,0,13,10,14
00,1610612746,LAC,Los Angeles,66,4,31,29,5,3,1,12,5,12
00,1610612759,SAS,San Antonio,38,9,4,18,5,4,1,13,11,14
00,1610612738,BOS,Boston,38,9,14,6,5,4,3,20,6,27
00,1610612762,UTA,Utah,38,11,20,12,8,4,0,15,10,13
00,1610612763,MEM,Memphis,50,12,13,16,8,4,0,12,7,11
00,1610612761,TOR,Toronto,38,2,22,12,6,2,0,7,6,2
00,1610612745,HOU,Houston,44,12,7,6,6,2,0,12,9,10
00,1610612747,LAL,Los Angeles,34,18,4,18,6,5,1,15,6,16
00,1610612755,PHI,Philadelphia,38,14,14,1,6,5,1,18,9,16
00,1610612758,SAC,Sacramento,38,16,21,2,1,2,1,10,8,14
00,1610612743,DEN,Denver,64,21,19,34,1,2,0,11,9,18
00,1610612740,NOH,New Orleans,46,29,9,0,0,1,0,14,8,18
00,1610612757,POR,Portland,36,18,4,16,0,1,0,10,6,14
00,1610612750,MIN,Minnesota,50,22,17,15,6,5,0,17,9,18
00,1610612753,ORL,Orlando,52,10,15,11,6,5,0,17,5,10
00,1610612752,NYK,New York,46,8,10,3,5,5,0,17,6,21
00,1610612745,HOU,Houston,52,8,25,27,5,5,1,18,8,20
00,1610612765,DET,Detroit,34,8,11,6,11,6,2,17,10,25
00,1610612746,LAC,Los Angeles,46,13,22,12,11,6,1,12,11,16
00,1610612763,MEM,Memphis,32,13,7,11,7,5,1,19,10,13
00,1610612741,CHI,Chicago,32,10,10,9,7,5,0,16,9,12
00,1610612760,OKC,Oklahoma City,44,15,15,18,9,5,0,12,2,10
00,1610612759,SAS,San Antonio,44,6,16,6,9,5,1,17,11,19
00,1610612758,SAC,Sacramento,52,22,26,19,2,2,3,19,7,18
00,1610612756,PHX,Phoenix,50,8,13,13,2,2,1,8,6,6
00,1610612764,WAS,Washington,30,10,13,3,20,12,2,15,12,16
00,1610612737,ATL,Atlanta,36,11,17,8,20,12,2,17,9,24
00,1610612761,TOR,Toronto,40,18,0,15,8,4,0,14,6,17
00,1610612739,CLE,Cleveland,40,11,10,8,8,4,1,16,9,22
00,1610612751,BKN,Brooklyn,50,8,4,13,5,1,1,14,7,13
00,1610612762,UTA,Utah,48,20,19,4,5,1,0,15,5,20
00,1610612750,MIN,Minnesota,58,34,8,9,18,10,1,20,13,25
00,1610612748,MIA,Miami,36,5,24,19,18,10,1,9,10,18
00,1610612738,BOS,Boston,36,8,14,5,6,3,0,9,8,11
00,1610612741,CHI,Chicago,48,16,6,21,6,3,1,13,5,20
00,1610612754,IND,Indiana,46,23,4,7,11,6,0,20,9,20
00,1610612749,MIL,Milwaukee,38,14,14,9,11,6,0,15,15,13
00,1610612742,DAL,Dallas,48,6,8,12,7,8,0,11,6,6
00,1610612755,PHI,Philadelphia,32,15,10,3,7,8,1,14,7,17
00,1610612743,DEN,Denver,50,13,29,17,9,12,0,15,13,12
00,1610612759,SAS,San Antonio,42,17,9,6,9,12,1,15,5,20
00,1610612766,CHA,Charlotte,40,22,18,18,6,6,2,12,13,22
00,1610612747,LAL,Los Angeles,36,17,8,11,6,6,0,11,9,10
00,1610612740,NOH,New Orleans,38,6,9,3,8,3,1,15,4,20
00,1610612744,GSW,Golden State,42,21,13,14,8,3,0,14,8,21
00,1610612761,TOR,Toronto,32,12,0,11,8,12,0,6,6,9
00,1610612765,DET,Detroit,50,24,4,5,8,12,2,12,20,18
00,1610612752,NYK,New York,36,21,13,18,20,10,1,8,12,10
00,1610612751,BKN,Brooklyn,32,11,4,4,20,10,2,14,6,16
00,1610612753,ORL,Orlando,34,8,7,13,10,5,0,13,6,22
00,1610612764,WAS,Washington,32,5,3,4,10,5,0,15,3,15
00,1610612754,IND,Indiana,52,14,16,32,4,1,0,15,8,10
00,1610612762,UTA,Utah,28,18,7,5,4,1,3,18,12,15
00,1610612738,BOS,Boston,32,2,18,20,0,5,0,14,8,16
00,1610612739,CLE,Cleveland,38,17,6,0,0,5,0,9,13,12
00,1610612760,OKC,Oklahoma City,32,17,18,17,3,7,1,16,5,17
00,1610612737,ATL,Atlanta,42,15,19,4,3,7,0,11,12,9
00,1610612755,PHI,Philadelphia,50,21,7,0,0,0,0,11,7,23
00,1610612745,HOU,Houston,56,6,18,25,0,0,0,10,8,14
00,1610612766,CHA,Charlotte,56,21,16,4,7,4,2,17,11,22
00,1610612756,PHX,Phoenix,46,15,21,30,7,4,0,11,3,11
00,1610612749,MIL,Milwaukee,40,12,14,3,5,6,1,17,11,24
00,1610612763,MEM,Memphis,44,13,20,17,5,6,0,16,4,13
00,1610612758,SAC,Sacramento,50,15,19,15,8,4,1,10,11,14
00,1610612744,GSW,Golden State,44,16,23,3,8,4,0,12,7,12
00,1610612746,LAC,Los Angeles,48,15,16,24,1,1,0,12,3,12
00,1610612740,NOH,New Orleans,40,14,4,2,1,1,1,21,10,31
00,1610612760,OKC,Oklahoma City,40,16,21,0,0,1,0,16,8,14
00,1610612750,MIN,Minnesota,40,17,6,14,0,1,0,15,11,16
00,1610612742,DAL,Dallas,56,12,18,2,1,2,0,9,8,11
00,1610612748,MIA,Miami,50,8,16,36,1,2,2,20,9,21
00,1610612743,DEN,Denver,74,17,31,0,0,0,0,9,13,10
00,1610612757,POR,Portland,28,14,7,18,0,0,0,11,9,18
00,1610612753,ORL,Orlando,46,6,5,2,1,3,0,18,5,17
00,1610612761,TOR,Toronto,28,9,10,11,1,3,0,9,6,11
00,1610612737,ATL,Atlanta,24,16,11,2,3,6,0,17,7,26
00,1610612755,PHI,Philadelphia,40,17,20,22,3,6,0,12,8,12
